time_ms,throttle,pitch,roll,yaw,m1,m2,m3,m4
234997,1498,-3.84,3.18,0.19,1000,1000,1000,1000
235113,1498,-3.86,3.18,0.37,1000,1000,1000,1000
235250,1498,-3.88,3.18,0.26,1000,1000,1000,1000
235365,1498,-3.88,3.16,0.31,1000,1000,1000,1000
235499,1498,-3.9,3.16,0.12,1000,1000,1000,1000
235616,1498,-3.88,3.15,0.11,1000,1000,1000,1000
235731,1499,-3.89,3.16,0.21,1000,1000,1000,1000
235868,1498,-3.9,3.17,0.27,1000,1000,1000,1000
235981,1498,-3.9,3.17,0.12,1000,1000,1000,1000
236119,1498,-3.88,3.17,0.24,1000,1000,1000,1000
236230,1498,-3.91,3.14,0.09,1000,1000,1000,1000
236345,1498,-3.92,3.15,0.11,1000,1000,1000,1000
236459,1498,-3.89,3.14,0.18,1000,1000,1000,1000
236597,1498,-3.88,3.14,0.16,1000,1000,1000,1000
236735,1498,-3.88,3.13,0.22,1000,1000,1000,1000
236844,1498,-3.87,3.14,0.28,1000,1000,1000,1000
237008,1498,-3.92,3.16,0.04,1000,1000,1000,1000
237120,1498,-3.88,3.18,0.21,1000,1000,1000,1000
237258,1498,-3.9,3.16,0.21,1000,1000,1000,1000
237392,1498,-3.92,3.14,0.18,1000,1000,1000,1000
237509,1498,-3.9,3.15,0.24,1000,1000,1000,1000
237647,1498,-3.87,3.17,0.07,1000,1000,1000,1000
237780,1498,-3.87,3.16,0.2,1000,1000,1000,1000
237893,1498,-3.91,3.2,0.11,1000,1000,1000,1000
238003,1498,-3.92,3.19,0.16,1000,1000,1000,1000
238120,1498,-3.89,3.18,0.31,1000,1000,1000,1000
238256,1498,-3.93,3.16,0.15,1000,1000,1000,1000
238370,1498,-3.93,3.21,0.21,1000,1000,1000,1000
238486,1498,-3.92,3.18,0.25,1000,1000,1000,1000
238602,1498,-3.92,3.18,0.07,1000,1000,1000,1000
238737,1498,-3.91,3.16,0.14,1000,1000,1000,1000
238849,1498,-3.92,3.14,0.11,1000,1000,1000,1000
238986,1498,-3.92,3.17,0.15,1000,1000,1000,1000
239100,1498,-3.91,3.16,0.16,1000,1000,1000,1000
239238,1498,-3.88,3.2,0.3,1000,1000,1000,1000
239376,1498,-3.92,3.17,-0.03,1000,1000,1000,1000
239490,1498,-3.91,3.15,0.24,1000,1000,1000,1000
239627,1498,-3.93,3.17,0.11,1000,1000,1000,1000
239765,1498,-3.91,3.15,0.27,1000,1000,1000,1000
239899,1498,-3.92,3.17,0.21,1000,1000,1000,1000
240016,1498,-3.91,3.18,0.37,1000,1000,1000,1000
240150,1498,-3.9,3.19,0.04,1000,1000,1000,1000
240287,1498,-3.94,3.18,0.2,1000,1000,1000,1000
240448,1498,-3.95,3.18,0.22,1000,1000,1000,1000
240608,1498,-3.9,3.17,0.2,1000,1000,1000,1000
240785,1498,-3.89,3.17,0.18,1000,1000,1000,1000
240922,1498,-3.9,3.17,0.21,1000,1000,1000,1000
241037,1498,-3.94,3.19,0.22,1000,1000,1000,1000
241177,1498,-3.95,3.19,0.25,1000,1000,1000,1000
241314,1498,-3.89,3.15,0.23,1000,1000,1000,1000
241452,1498,-3.88,3.13,0.11,1000,1000,1000,1000
241681,1498,-3.9,3.17,0.24,1000,1000,1000,1000
241815,1498,-3.89,3.16,0.2,1000,1000,1000,1000
241929,1498,-3.92,3.16,0.24,1000,1000,1000,1000
242065,1498,-3.91,3.15,0.27,1000,1000,1000,1000
242204,1498,-3.88,3.19,0.21,1000,1000,1000,1000
242341,1498,-3.88,3.19,0.05,1000,1000,1000,1000
242458,1498,-3.86,3.17,0.02,1000,1000,1000,1000
242589,1498,-3.85,3.18,0.1,1000,1000,1000,1000
242726,1498,-3.89,3.15,0.35,1000,1000,1000,1000
242866,1498,-3.87,3.19,0.05,1000,1000,1000,1000
242978,1498,-3.85,3.19,0.11,1000,1000,1000,1000
243115,1498,-3.87,3.17,0.24,1000,1000,1000,1000
243252,1499,-3.89,3.18,0.0,1000,1000,1000,1000
243390,1498,-3.93,3.18,0.12,1000,1000,1000,1000
243526,1498,-3.89,3.14,0.25,1000,1000,1000,1000
243662,1498,-3.9,3.16,0.1,1000,1000,1000,1000
243798,1498,-3.97,3.18,0.12,1000,1000,1000,1000
243981,1498,-3.9,3.15,0.39,1000,1000,1000,1000
244111,1498,-3.92,3.15,0.24,1000,1000,1000,1000
244223,1498,-3.92,3.18,0.25,1000,1000,1000,1000
244340,1499,-3.9,3.18,0.11,1000,1000,1000,1000
244455,1498,-3.91,3.19,0.18,1000,1000,1000,1000
244567,1498,-3.92,3.15,0.16,1000,1000,1000,1000
244707,1498,-3.9,3.19,0.21,1000,1000,1000,1000
244847,1498,-3.91,3.21,0.18,1000,1000,1000,1000
244978,1498,-3.91,3.18,0.07,1000,1000,1000,1000
245115,1498,-3.87,3.18,0.24,1000,1000,1000,1000
245227,1498,-3.9,3.16,0.19,1000,1000,1000,1000
245344,1498,-3.89,3.18,0.18,1000,1000,1000,1000
245475,1498,-3.88,3.17,0.1,1000,1000,1000,1000
245661,1498,-3.89,3.16,0.23,1000,1000,1000,1000
245768,1498,-3.91,3.19,0.32,1000,1000,1000,1000
245907,1498,-3.91,3.15,0.24,1000,1000,1000,1000
246047,1498,-3.91,3.14,0.24,1000,1000,1000,1000
246162,1498,-3.89,3.17,0.31,1000,1000,1000,1000
246295,1498,-3.89,3.19,0.15,1000,1000,1000,1000
246433,1498,-3.89,3.2,0.18,1000,1000,1000,1000
246546,1498,-3.88,3.15,0.27,1000,1000,1000,1000
246686,1499,-3.88,3.14,0.05,1000,1000,1000,1000
246865,1498,-3.87,3.16,0.08,1000,1000,1000,1000
246978,1498,-3.9,3.18,0.23,1000,1000,1000,1000
247093,1499,-3.91,3.19,0.33,1000,1000,1000,1000
247211,1498,-3.9,3.18,0.15,1000,1000,1000,1000
247348,1498,-3.91,3.19,0.11,1000,1000,1000,1000
247485,1498,-3.93,3.21,0.21,1000,1000,1000,1000
247624,1498,-3.89,3.19,0.28,1000,1000,1000,1000
247848,1498,-3.92,3.17,0.26,1000,1000,1000,1000
248011,1498,-3.93,3.19,0.38,1000,1000,1000,1000
248188,1498,-3.91,3.17,0.27,1000,1000,1000,1000
248305,1498,-3.93,3.18,0.4,1000,1000,1000,1000
248418,1498,-3.89,3.15,0.17,1000,1000,1000,1000
248531,1498,-3.91,3.15,0.4,1000,1000,1000,1000
248668,1498,-3.92,3.16,0.24,1000,1000,1000,1000
248805,1498,-3.88,3.15,0.22,1000,1000,1000,1000
248921,1498,-3.9,3.14,0.3,1000,1000,1000,1000
249057,1498,-3.91,3.19,0.2,1000,1000,1000,1000
249172,1498,-3.92,3.2,0.2,1000,1000,1000,1000
249301,1498,-3.91,3.2,0.11,1000,1000,1000,1000
249417,1498,-3.88,3.16,-0.01,1000,1000,1000,1000
249555,1498,-3.87,3.12,0.34,1000,1000,1000,1000
249737,1498,-3.91,3.18,0.15,1000,1000,1000,1000
249879,1498,-3.93,3.21,0.23,1000,1000,1000,1000
250014,1498,-3.94,3.18,0.16,1000,1000,1000,1000
250152,1498,-3.9,3.11,0.23,1000,1000,1000,1000
250263,1498,-3.88,3.14,0.12,1000,1000,1000,1000
250423,1498,-3.88,3.17,-0.01,1000,1000,1000,1000
250559,1498,-3.89,3.18,0.21,1000,1000,1000,1000
250695,1498,-3.91,3.18,0.11,1000,1000,1000,1000
250858,1498,-3.89,3.17,0.3,1000,1000,1000,1000
250997,1498,-3.93,3.18,0.03,1000,1000,1000,1000
251110,1498,-3.92,3.2,0.21,1000,1000,1000,1000
251247,1498,-3.89,3.16,0.15,1000,1000,1000,1000
251380,1498,-3.93,3.17,0.1,1000,1000,1000,1000
251491,1498,-3.9,3.19,0.13,1000,1000,1000,1000
251603,1498,-3.87,3.13,0.23,1000,1000,1000,1000
251720,1498,-3.87,3.13,0.07,1000,1000,1000,1000
251858,1498,-3.91,3.14,0.32,1000,1000,1000,1000
251974,1498,-3.88,3.17,0.14,1000,1000,1000,1000
252132,1498,-3.88,3.17,0.33,1000,1000,1000,1000
252247,1498,-3.92,3.15,0.24,1000,1000,1000,1000
252381,1498,-3.87,3.17,0.18,1000,1000,1000,1000
252494,1498,-3.86,3.16,0.24,1000,1000,1000,1000
252608,1498,-3.87,3.16,0.25,1000,1000,1000,1000
252744,1498,-3.92,3.19,0.24,1000,1000,1000,1000
252881,1498,-3.9,3.17,0.22,1000,1000,1000,1000
252994,1498,-3.9,3.17,0.05,1000,1000,1000,1000
253130,1498,-3.91,3.17,0.2,1000,1000,1000,1000
253265,1498,-3.89,3.15,0.3,1000,1000,1000,1000
253400,1498,-3.92,3.18,0.08,1000,1000,1000,1000
253562,1498,-3.9,3.17,0.11,1000,1000,1000,1000
253679,1498,-3.88,3.19,0.21,1000,1000,1000,1000
253812,1498,-3.88,3.24,0.41,1000,1000,1000,1000
253954,1498,-3.95,3.23,0.18,1000,1000,1000,1000
254092,1498,-3.89,3.21,0.2,1000,1000,1000,1000
254227,1498,-3.91,3.14,0.28,1000,1000,1000,1000
254338,1498,-3.89,3.15,0.21,1000,1000,1000,1000
254435,1498,-3.86,3.16,0.27,1000,1000,1000,1000
254615,1498,-3.9,3.18,0.21,1000,1000,1000,1000
254750,1498,-3.89,3.18,0.19,1000,1000,1000,1000
254868,1498,-3.89,3.22,0.23,1000,1000,1000,1000
255005,1498,-3.93,3.21,0.24,1000,1000,1000,1000
255136,1498,-3.9,3.19,0.31,1000,1000,1000,1000
255274,1498,-3.88,3.21,0.28,1000,1000,1000,1000
255414,1498,-3.85,3.17,0.12,1000,1000,1000,1000
255524,1498,-3.87,3.16,0.15,1000,1000,1000,1000
255636,1498,-3.9,3.16,0.23,1000,1000,1000,1000
255754,1498,-3.95,3.2,0.14,1000,1000,1000,1000
255870,1498,-3.92,3.17,0.18,1000,1000,1000,1000
256006,1498,-3.9,3.13,0.23,1000,1000,1000,1000
256121,1498,-3.94,3.14,0.25,1000,1000,1000,1000
256300,1498,-3.9,3.14,-0.02,1000,1000,1000,1000
256437,1498,-3.93,3.14,0.36,1000,1000,1000,1000
256554,1498,-3.9,3.16,0.18,1000,1000,1000,1000
256692,1498,-3.91,3.18,0.28,1000,1000,1000,1000
256826,1498,-3.87,3.15,0.05,1000,1000,1000,1000
256959,1498,-3.9,3.15,0.16,1000,1000,1000,1000
257077,1498,-3.91,3.17,0.25,1000,1000,1000,1000
257208,1498,-3.9,3.17,0.16,1000,1000,1000,1000
257392,1498,-3.9,3.14,0.2,1000,1000,1000,1000
257532,1498,-3.93,3.17,0.21,1000,1000,1000,1000
257670,1498,-3.9,3.15,0.08,1000,1000,1000,1000
257852,1499,-3.9,3.14,0.27,1000,1000,1000,1000
257986,1498,-3.89,3.17,0.05,1000,1000,1000,1000
258166,1498,-3.9,3.2,0.18,1000,1000,1000,1000
258283,1498,-3.9,3.18,0.29,1000,1000,1000,1000
258421,1498,-3.91,3.2,0.09,1000,1000,1000,1000
258578,1498,-3.92,3.19,0.24,1000,1000,1000,1000
258717,1498,-3.97,3.17,0.15,1000,1000,1000,1000
258833,1498,-3.96,3.17,0.11,1000,1000,1000,1000
258973,1498,-3.95,3.16,0.19,1000,1000,1000,1000
259100,1498,-3.91,3.16,0.04,1000,1000,1000,1000
259219,1498,-3.92,3.14,0.33,1000,1000,1000,1000
259353,1498,-3.91,3.13,0.29,1000,1000,1000,1000
259517,1498,-3.88,3.16,0.25,1000,1000,1000,1000
259719,1498,-3.93,3.16,0.19,1000,1000,1000,1000
259837,1498,-3.94,3.18,0.25,1000,1000,1000,1000
259970,1499,-3.91,3.17,0.27,1000,1000,1000,1000
260108,1498,-3.89,3.17,0.21,1000,1000,1000,1000
260224,1498,-3.87,3.18,0.11,1000,1000,1000,1000
260355,1498,-3.91,3.21,0.19,1000,1000,1000,1000
260473,1498,-3.89,3.21,0.11,1000,1000,1000,1000
260585,1499,-3.87,3.18,0.31,1000,1000,1000,1000
260700,1498,-3.88,3.17,0.28,1000,1000,1000,1000
260815,1498,-3.9,3.16,-0.05,1000,1000,1000,1000
260948,1498,-3.89,3.17,0.24,1000,1000,1000,1000
261108,1498,-3.88,3.16,0.36,1000,1000,1000,1000
261291,1498,-3.9,3.21,0.07,1000,1000,1000,1000
261429,1498,-3.89,3.21,0.16,1000,1000,1000,1000
261563,1498,-3.93,3.17,0.2,1000,1000,1000,1000
261700,1499,-3.89,3.17,-0.02,1000,1000,1000,1000
261811,1498,-3.91,3.19,0.18,1000,1000,1000,1000
261949,1498,-3.87,3.14,0.23,1000,1000,1000,1000
262085,1498,-3.85,3.17,0.23,1000,1000,1000,1000
262222,1498,-3.85,3.15,0.32,1000,1000,1000,1000
262353,1499,-3.88,3.18,0.22,1000,1000,1000,1000
262469,1498,-3.89,3.19,0.13,1000,1000,1000,1000
262605,1498,-3.91,3.18,0.08,1000,1000,1000,1000
262725,1498,-3.93,3.18,0.04,1000,1000,1000,1000
262858,1498,-3.89,3.16,0.09,1000,1000,1000,1000
263020,1499,-3.89,3.17,-0.08,1000,1000,1000,1000
263136,1498,-3.9,3.17,0.23,1000,1000,1000,1000
263269,1498,-3.92,3.19,0.24,1000,1000,1000,1000
263380,1498,-3.89,3.2,0.33,1000,1000,1000,1000
263541,1498,-3.89,3.19,0.08,1000,1000,1000,1000
263678,1498,-3.92,3.19,0.21,1000,1000,1000,1000
263861,1498,-3.91,3.16,0.31,1000,1000,1000,1000
264001,1499,-3.92,3.2,0.13,1000,1000,1000,1000
264227,1498,-3.93,3.18,0.32,1000,1000,1000,1000
264364,1498,-3.9,3.2,0.21,1000,1000,1000,1000
264541,1498,-3.91,3.14,0.22,1000,1000,1000,1000
264749,1498,-3.89,3.19,0.24,1000,1000,1000,1000
264912,1498,-3.89,3.19,0.26,1000,1000,1000,1000
265067,1498,-3.9,3.19,0.22,1000,1000,1000,1000
265205,1498,-3.86,3.19,0.34,1000,1000,1000,1000
265342,1498,-3.9,3.17,0.08,1000,1000,1000,1000
265459,1498,-3.88,3.19,0.14,1000,1000,1000,1000
265568,1498,-3.89,3.2,0.15,1000,1000,1000,1000
265686,1498,-3.89,3.19,0.31,1000,1000,1000,1000
265796,1498,-3.92,3.22,0.11,1000,1000,1000,1000
265936,1498,-3.86,3.21,0.17,1000,1000,1000,1000
266071,1498,-3.88,3.2,0.22,1000,1000,1000,1000
266207,1498,-3.89,3.16,0.17,1000,1000,1000,1000
266323,1499,-3.88,3.2,0.05,1000,1000,1000,1000
266460,1498,-3.89,3.17,0.14,1000,1000,1000,1000
266573,1498,-3.86,3.19,0.19,1000,1000,1000,1000
266710,1498,-3.88,3.18,0.09,1000,1000,1000,1000
266827,1498,-3.89,3.18,0.18,1000,1000,1000,1000
266961,1498,-3.92,3.22,0.1,1000,1000,1000,1000
267076,1498,-3.9,3.24,0.12,1000,1000,1000,1000
267193,1498,-3.92,3.22,0.24,1000,1000,1000,1000
267376,1498,-3.88,3.19,0.17,1000,1000,1000,1000
267510,1498,-3.89,3.19,0.12,1000,1000,1000,1000
267648,1498,-3.88,3.17,0.11,1000,1000,1000,1000
267764,1499,-3.89,3.17,0.04,1000,1000,1000,1000
267947,1498,-3.87,3.19,0.22,1000,1000,1000,1000
268130,1499,-3.89,3.19,0.22,1000,1000,1000,1000
268267,1498,-3.85,3.2,0.29,1000,1000,1000,1000
268405,1499,-3.91,3.18,0.27,1000,1000,1000,1000
268541,1498,-3.89,3.19,0.1,1000,1000,1000,1000
268654,1498,-3.92,3.18,0.02,1000,1000,1000,1000
268792,1066,-3.91,3.18,0.25,1000,1000,1000,1000
268925,1000,-3.94,3.16,0.02,1000,1000,1000,1000
269056,1001,-3.96,3.17,0.31,1000,1000,1000,1000
269173,1000,-3.92,3.18,0.15,1000,1000,1000,1000
269302,1000,-3.9,3.17,0.19,1000,1000,1000,1000
269440,1000,-3.91,3.18,0.15,1000,1000,1000,1000
269553,1000,-3.9,3.19,0.28,1000,1000,1000,1000
269731,1000,-3.93,3.21,0.34,1000,1000,1000,1000
269843,1050,-3.91,3.18,0.27,1050,1050,1080,1050
269951,1050,-3.88,3.19,0.21,1050,1050,1080,1050
270066,1050,-3.89,3.17,0.12,1050,1050,1080,1050
270198,1050,-3.92,3.15,0.24,1050,1050,1080,1050
270331,1050,-3.93,3.16,0.12,1050,1050,1080,1050
270492,1050,-3.91,3.19,0.13,1050,1050,1080,1050
270737,1050,-3.86,3.18,0.2,1050,1050,1080,1050
270979,1050,-3.91,3.18,0.16,1050,1050,1080,1050
271204,1050,-3.9,3.15,0.23,1050,1050,1080,1050
271408,1050,-3.94,3.18,-0.03,1050,1050,1080,1050
271629,1050,-3.92,3.14,0.2,1050,1050,1080,1050
271855,1050,-3.91,3.14,0.08,1050,1050,1080,1050
272078,1050,-3.91,3.18,0.18,1050,1050,1080,1050
272280,1050,-3.92,3.17,0.4,1050,1050,1080,1050
272526,1050,-3.89,3.2,0.22,1050,1050,1080,1050
272658,1050,-3.91,3.18,0.26,1050,1050,1080,1050
272796,1050,-3.86,3.18,0.21,1050,1050,1080,1050
272905,1050,-3.89,3.17,0.15,1050,1050,1080,1050
273040,1050,-3.89,3.18,0.25,1050,1050,1080,1050
273216,1050,-3.88,3.18,0.23,1050,1050,1080,1050
273355,1050,-3.9,3.19,0.19,1050,1050,1080,1050
273467,1000,-3.91,3.23,0.18,1000,1000,1000,1000
273596,1000,-3.9,3.18,0.23,1000,1000,1000,1000
273733,1000,-3.9,3.19,0.21,1000,1000,1000,1000
273871,1084,-3.89,3.18,0.09,1000,1000,1000,1000
274005,1086,-3.88,3.2,0.33,1000,1000,1000,1000
274143,1498,-3.87,3.17,0.15,1000,1000,1000,1000
274278,1498,-3.89,3.17,0.3,1000,1000,1000,1000
274417,1498,-3.89,3.14,0.16,1000,1000,1000,1000
274550,1499,-3.91,3.17,0.15,1000,1000,1000,1000
274685,1498,-3.91,3.2,0.18,1000,1000,1000,1000
274803,1498,-3.89,3.18,0.05,1000,1000,1000,1000
274981,1498,-3.88,3.14,0.16,1000,1000,1000,1000
275115,1498,-3.89,3.18,0.28,1000,1000,1000,1000
275251,1216,-3.91,3.21,0.15,1000,1000,1000,1000
275362,1001,-3.94,3.22,0.15,1000,1000,1000,1000
275477,1000,-3.94,3.18,0.2,1000,1000,1000,1000
275608,1000,-3.91,3.14,0.24,1000,1000,1000,1000
275742,1000,-3.92,3.18,0.04,1000,1000,1000,1000
275858,1000,-3.91,3.19,0.35,1000,1000,1000,1000
275992,1000,-3.91,3.2,0.2,1000,1000,1000,1000
276104,1000,-3.93,3.17,0.2,1000,1000,1000,1000
276238,1000,-3.91,3.19,0.26,1000,1000,1000,1000
276372,1050,-3.87,3.2,0.19,1050,1050,1080,1050
276479,1050,-3.9,3.21,0.14,1050,1050,1080,1050
276595,1050,-3.91,3.21,0.21,1050,1050,1080,1050
276729,1050,-3.91,3.19,0.05,1050,1050,1080,1050
276864,1050,-3.89,3.16,0.11,1050,1050,1080,1050
276999,1050,-3.88,3.17,0.08,1050,1050,1080,1050
277153,1050,-3.89,3.17,0.27,1050,1050,1080,1050
277267,1050,-3.94,3.15,0.37,1050,1050,1080,1050
277377,1050,-3.92,3.19,0.3,1050,1050,1080,1050
277513,1050,-3.91,3.19,0.18,1050,1050,1080,1050
277645,1050,-3.91,3.19,0.15,1050,1050,1080,1050
277755,1050,-3.93,3.19,0.22,1050,1050,1080,1050
277872,1050,-3.91,3.19,0.2,1050,1050,1080,1050
278047,1050,-3.93,3.21,0.09,1050,1050,1080,1050
278183,1050,-3.94,3.2,0.22,1050,1050,1080,1050
278297,1050,-3.88,3.18,0.21,1050,1050,1080,1050
278426,1050,-3.9,3.18,0.13,1050,1050,1080,1050
278541,1050,-3.88,3.18,0.11,1050,1050,1080,1050
278676,1050,-3.9,3.15,0.22,1050,1050,1080,1050
278787,1050,-3.91,3.19,0.31,1050,1050,1080,1050
278895,1050,-3.91,3.19,0.18,1050,1050,1080,1050
279035,1050,-3.93,3.2,0.05,1050,1050,1080,1050
279164,1050,-3.89,3.21,0.12,1050,1050,1080,1050
279277,1050,-3.86,3.2,0.06,1050,1050,1080,1050
279410,1050,-3.87,3.18,0.31,1050,1050,1080,1050
279545,1050,-3.89,3.19,0.12,1050,1050,1080,1050
279656,1050,-3.93,3.19,0.05,1050,1050,1080,1050
279771,1050,-3.93,3.17,0.22,1050,1050,1080,1050
279924,1050,-3.96,3.15,0.34,1050,1050,1080,1050
280149,1097,-3.94,3.16,0.89,1074,1097,1141,1103
280375,1050,-3.71,3.13,-0.05,1050,1050,1080,1050
280600,1050,-3.75,3.0,-0.37,1050,1050,1080,1050
280824,1050,-3.76,3.26,-0.21,1050,1050,1080,1050
281042,1050,-3.86,3.14,0.33,1050,1050,1080,1050
281268,1050,-3.85,3.15,0.27,1050,1050,1080,1050
281491,1050,-3.88,3.21,0.33,1050,1050,1080,1050
281740,1077,-3.91,3.15,0.21,1072,1073,1123,1069
281970,1050,-3.68,3.09,-0.31,1050,1050,1080,1050
282097,1050,-3.82,3.23,0.44,1050,1050,1080,1050
282212,1050,-3.91,3.38,-0.6,1050,1050,1080,1050
282322,1050,-3.82,2.9,-0.5,1050,1050,1080,1050
282458,1050,-4.02,3.19,-1.79,1050,1050,1080,1050
282564,1050,-3.67,3.2,-1.01,1050,1050,1080,1050
282702,1050,-3.72,3.19,0.63,1050,1050,1080,1050
282813,1050,-3.68,3.2,0.54,1050,1050,1080,1050
282970,1050,-3.8,3.2,0.28,1050,1050,1080,1050
283083,1050,-3.82,3.21,0.26,1050,1050,1080,1050
283192,1050,-3.87,3.2,0.18,1050,1050,1080,1050
283371,1050,-3.9,3.19,0.22,1050,1050,1080,1050
283528,1050,-3.91,3.17,0.21,1050,1050,1080,1050
283663,1050,-3.94,3.16,0.19,1050,1050,1080,1050
283799,1050,-3.9,3.19,0.37,1050,1050,1080,1050
283950,1050,-3.92,3.18,0.36,1050,1050,1080,1050
284068,1057,-3.9,3.17,0.31,1052,1054,1102,1047
284201,1114,-3.59,3.04,-0.46,1114,1128,1139,1103
284318,1113,-3.13,2.79,-0.9,1083,1128,1135,1133
284455,1106,-3.71,3.26,1.24,1095,1072,1186,1099
284592,1106,-3.68,2.77,1.09,1040,1120,1137,1155
284730,1087,-4.4,3.43,-1.72,1033,1093,1115,1135
284861,1050,-4.81,3.54,-0.08,1050,1050,1080,1050
284998,1050,-4.11,3.06,1.86,1050,1050,1080,1050
285175,1056,-3.83,3.01,0.67,1067,1064,1092,1030
285386,1057,-3.73,2.99,-0.75,1030,1068,1084,1074
285634,1107,-3.8,3.07,-0.11,1097,1118,1136,1105
285861,1110,-4.0,3.45,-0.16,1128,1109,1151,1080
286115,1110,-5.11,2.66,1.83,1059,1077,1191,1141
286340,1116,-4.49,2.55,1.56,1019,1165,1114,1193
286548,1117,-3.7,3.58,0.87,1060,1075,1203,1157
286770,1133,-4.4,3.07,-2.34,1179,1087,1211,1084
287002,1150,-4.73,3.1,-0.73,1127,1258,1080,1163
287204,1156,-3.98,3.78,0.25,1126,1125,1229,1172
287322,1165,-3.52,3.16,-1.92,1150,1157,1206,1175
287459,1170,-4.75,5.58,0.96,1103,1048,1337,1221
287593,1171,-4.61,4.19,1.27,1091,1375,1013,1233
287706,1171,-4.12,3.59,0.65,1215,1255,1131,1112
287840,1183,-4.53,3.51,-1.12,1156,1006,1396,1201
287976,1187,-5.27,4.34,-0.95,1233,1318,1093,1131
288094,1191,-6.41,-10.74,14.83,1190,2000,1000,1119
288208,1204,7.81,-7.77,9.71,1243,2000,1000,1113
288322,1210,14.98,-23.52,6.78,1069,1251,1238,1311
288454,1050,6.04,-23.22,-15.66,1050,1050,1080,1050
288659,1050,27.36,-23.16,-14.56,1050,1050,1080,1050
288770,1050,28.81,-19.46,4.73,1050,1050,1080,1050
288903,1050,13.54,-7.06,-0.63,1050,1050,1080,1050
289033,1050,3.78,-1.49,1.3,1050,1050,1080,1050
289166,1050,-0.61,1.4,-0.63,1050,1050,1080,1050
289300,1050,-2.71,2.39,-0.35,1050,1050,1080,1050
289412,1050,-3.31,2.77,1.56,1050,1050,1080,1050
289550,1050,-3.61,3.0,-0.46,1050,1050,1080,1050
289679,1050,-3.75,3.1,0.51,1050,1050,1080,1050
289794,1050,-3.87,3.17,0.0,1050,1050,1080,1050
289907,1050,-3.88,3.17,0.15,1050,1050,1080,1050
290059,1050,-3.9,3.15,0.18,1050,1050,1080,1050
290174,1050,-3.88,3.18,0.24,1050,1050,1080,1050
290332,1050,-3.88,3.19,0.18,1050,1050,1080,1050
290551,1050,-3.88,3.19,0.24,1050,1050,1080,1050
290799,1050,-3.89,3.22,0.26,1050,1050,1080,1050
291021,1050,-3.87,3.22,0.12,1050,1050,1080,1050
291266,1050,-3.88,3.21,0.16,1050,1050,1080,1050
291493,1193,-3.7,3.2,1.1,1177,1215,1217,1192
291726,1195,-3.93,3.44,0.71,1209,1237,1197,1165
291950,1196,-1.93,1.68,-0.26,1305,1000,1600,1075
292201,1195,-2.11,-10.29,3.12,1106,1000,2000,1258
292429,1050,12.12,-25.55,-9.95,1050,1050,1080,1050
292562,1050,12.55,-7.11,23.7,1050,1050,1080,1050
292695,1050,10.72,-11.78,3.28,1050,1050,1080,1050
292826,1050,2.5,-2.48,0.71,1050,1050,1080,1050
292960,1050,-1.03,0.8,-1.46,1050,1050,1080,1050
293094,1050,-2.27,2.17,0.17,1050,1050,1080,1050
293229,1050,-3.21,2.51,-0.02,1050,1050,1080,1050
293365,1050,-3.27,2.9,-1.09,1050,1050,1080,1050
293519,1050,-3.5,2.94,-0.27,1050,1050,1080,1050
293631,1050,-3.67,2.97,0.1,1050,1050,1080,1050
293763,1050,-3.74,3.04,0.26,1050,1050,1080,1050
293898,1050,-3.72,3.09,0.33,1050,1050,1080,1050
294076,1050,-3.73,3.13,0.33,1050,1050,1080,1050
294236,1000,-3.77,3.13,0.16,1000,1000,1000,1000
294414,1000,-3.76,3.13,0.04,1000,1000,1000,1000
294526,1000,-3.74,3.13,0.4,1000,1000,1000,1000
294681,1000,-3.81,3.13,0.14,1000,1000,1000,1000
294819,1498,-3.77,3.14,0.15,1000,1000,1000,1000
294957,1498,-3.77,3.12,0.16,1000,1000,1000,1000
295068,1498,-3.76,3.08,0.28,1000,1000,1000,1000
295185,1498,-3.73,3.13,0.14,1000,1000,1000,1000
295297,1498,-3.77,3.12,0.16,1000,1000,1000,1000
295412,1499,-3.79,3.18,0.16,1000,1000,1000,1000
295523,1498,-3.78,3.12,0.15,1000,1000,1000,1000
295660,1498,-3.74,3.16,0.35,1000,1000,1000,1000
295794,1499,-3.78,3.16,0.31,1000,1000,1000,1000
295932,1499,-3.8,3.14,0.24,1000,1000,1000,1000
296065,1498,-3.78,3.18,0.23,1000,1000,1000,1000
296200,1498,-3.79,3.17,0.31,1000,1000,1000,1000
296317,1498,-3.82,3.16,0.08,1000,1000,1000,1000
296430,1498,-3.81,3.15,0.24,1000,1000,1000,1000
296570,1499,-3.82,3.13,0.21,1000,1000,1000,1000
296774,1498,-3.75,3.12,0.15,1000,1000,1000,1000
297042,1498,-3.78,3.13,0.02,1000,1000,1000,1000
297297,1498,-3.78,3.08,0.21,1000,1000,1000,1000
297546,1499,-3.82,3.12,0.15,1000,1000,1000,1000
297770,1498,-3.76,3.14,0.36,1000,1000,1000,1000
297996,1498,-3.76,3.12,0.08,1000,1000,1000,1000
298206,1498,-3.79,3.19,0.11,1000,1000,1000,1000
298427,1498,-3.77,3.14,0.27,1000,1000,1000,1000
298635,1498,-3.78,3.16,0.05,1000,1000,1000,1000
298768,1498,-3.76,3.17,0.26,1000,1000,1000,1000
298885,1498,-3.79,3.15,0.2,1000,1000,1000,1000
299023,1498,-3.78,3.13,0.12,1000,1000,1000,1000
